Seed Code,LA Name,Centre Type,School Name,Address Line1,Address Line2,Address Line3,Post Code,Unique Property Reference Number (UPRN),Email,Phone Number,Website Address,Pre-school Department,Primary Department,Secondary Department,Special Department,Gaelic Unit,Integrated Special Unit,Denomination
8340129,North Lanarkshire,Local Authority,Auchinloch Primary School,Forth Avenue,Auchinloch,KIRKINTILLOCH,G66 5DU,118136285,ht@auchinloch.n-lanark.sch.uk,01236 794824,http://www.auchinloch.n-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8520224,South Lanarkshire,Local Authority,Auchinraith Primary School,Victoria Street,Blantyre,,G72 0BF,484163542,office@auchinraith-ps.s-lanark.sch.uk,01698 823286,http://www.auchinraith-pri.s-lanark.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5406439,Fife,Local Authority,Auchmuty High School,Dovecot Road,Glenrothes,,KY7 5JL,320314239,Auchmutyhs.enquiries@fife.gov.uk,01592 583401,http://www.fifedirect.org.uk/auchmutyhs,No,No,Yes,No,No,Yes,Non-denominational
5215420,Aberdeenshire,Local Authority,Auchnagatt School,Auchnagatt,Ellon,ABERDEENSHIRE,AB41 8TF,151108377,auchnagatt.sch@aberdeenshire.gov.uk,01358 281080,http://www.auchnagatt.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5225922,Aberdeenshire,Local Authority,Auchterellon School,Millwood Road,Ellon,ABERDEENSHIRE,AB41 9FA,151085068,auchterellon.sch@aberdeenshire.gov.uk,01358 281095,http://auchterellon.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5340829,Perth & Kinross,Local Authority,Auchtergaven Primary School,Prieston Road,Bankfoot,PERTH,PH1 4DE,124046236,auchtergaven@pkc.gov.uk,01738 459510,http://www.auchtergavenprimaryschool.org.uk,Yes,Yes,No,No,No,No,Non-denominational
5320127,Angus,Local Authority,Auchterhouse Primary School,Kirkton of Auchterhouse,Dundee,,DD3 0QS,117077507,Auchterhouse@angusschools.org.uk,01382 768091,https://blogs.glowscotland.org.uk/an/auchterhouseprimaryschool/,Yes,Yes,No,No,No,No,Non-denominational
5215528,Aberdeenshire,Local Authority,Auchterless School,Auchterless,Turriff,ABERDEENSHIRE,AB53 8BA,151106874,auchterless.sch@aberdeenshire.gov.uk,01888 511221,http://www.auchterless.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5420423,Fife,Local Authority,Auchtermuchty Primary School,Back Dykes,Auchtermuchty,CUPAR,KY14 7AB,320174761,auchtermuchtyps.enquiries@fife.gov.uk,01334 659448,http://www.fifedirect.org.uk/auchtermuchtyps,Yes,Yes,No,No,No,No,Non-denominational
5400929,Fife,Local Authority,Auchtertool Primary School,Main Street,Auchtertool,KIRKCALDY,KY2 5XW,320179644,auchtertoolps.enquiries@fife.gov.uk,01592 583441,http://www.fifedirect.org.uk/auchtertoolps,No,Yes,No,No,No,No,Non-denominational
5128625,Highland,Local Authority,Auchtertyre Primary,Auchtertyre,Balmacara,KYLE OF LOCHALSH,IV40 8EG,130111497,auchtertyre.primary@highland.gov.uk,01599 566209,https://auchtertyreprimary.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5152526,Highland,Local Authority,Auldearn Primary School,Manse Road,Auldearn,NAIRN,IV12 5SX,130110093,auldearn.primary@highland.gov.uk,01667 452118,https://auchtertyreprimary.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
8530025,South Lanarkshire,Local Authority,Auldhouse Primary School,Auldhouse,East Kilbride,,G75 9DT,484124310,office@auldhouse-ps.s-lanark.sch.uk,01355 263200,http://www.auldhouse-pri.s-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8420122,Glasgow City,Local Authority,Aultmore Park Primary School,50 Newhills Road,,GLASGOW,G33 4HH,906700429720,headteacher@aultmorepark-pri.glasgow.sch.uk,0141 771 7221,http://www.aultmorepark-pri.glasgow.sch.uk/,No,Yes,No,No,No,Yes,Non-denominational
8411123,Glasgow City,Local Authority,Avenue End Primary School,290 Mossvale Road,,GLASGOW,G33 5NY,906700420193,headteacher@avenueend-pri.glasgow.sch.uk,0141 774 9454,http://www.avenueend-pri.glasgow.sch.uk,No,Yes,No,No,No,No,Non-denominational
5145228,Highland,Local Authority,Aviemore Primary School,Muirton,Aviemore,,PH22 1SF,130165367,aviemore.primary@highland.gov.uk,01479 813120,http://www.aviemoreprimary.co.uk,Yes,Yes,No,No,No,Yes,Non-denominational
5113423,Highland,Local Authority,Avoch Primary School,Avoch,,,IV9 8PS,130111969,avoch.primary@highland.gov.uk,01381 620369,http://avochschool.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5740320,Falkirk,Local Authority,Avonbridge Primary School,Main Street,Avonbridge,FALKIRK,FK1 2NG,136035864,avonbridgeprimaryschool@falkirk.gov.uk,01324 861247,http://www.avonbridge.falkirk.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8235538,South Ayrshire,Local Authority,Ayr Academy,University Avenue,Ayr,,KA8 0SZ,141013712,ayr.mail@south-ayrshire.gov.uk,01292 612028,http://www.ayr.sayr.sch.uk,No,No,Yes,No,No,No,Non-denominational
5645026,Scottish Borders,Local Authority,Ayton Primary School,Eyemouth,Berwickshire,,TD14 5QZ,116011619,aytonps@scotborders.gov.uk,01890 781350,https://aytonprimaryschool.jimdo.com/,No,Yes,No,No,No,No,Non-denominational
6232531,Na h-Eileanan Siar,Local Authority,Back School,Back,Lewis,,HS2 0LB,139019715,backschool@gnes.net,01851 820230,http://www.sgoilabhac.org.uk/,Yes,Yes,No,No,Yes,No,Non-denominational
5113520,Highland,Local Authority,Badcaul Primary School,Dundonnell,Garve,,IV23 2QY,130111566,badcaul.primary@highland.gob.uk,01854 633265,http://badcaulprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5742129,Falkirk,Local Authority,Bainsford Primary School,Waverley Street,Bainsford,FALKIRK,FK2 7NW,136022074,bainsfordprimaryschool@falkirk.gov.uk,01324 508530,http://www.bainsford.falkirk.sch.uk,Yes,Yes,No,No,No,Yes,Non-denominational
8359229,North Lanarkshire,Local Authority,Baird Memorial Primary School,6 Avonhead Road,Condorrat,CUMBERNAULD,G67 4RA,118023150,ht@baird.n-lanark.sch.uk,01236 632096,http://www.baird.n-lanark.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5504929,West Lothian,Local Authority,Balbardie Primary School,Torphichen Street,Bathgate,WEST LOTHIAN,EH48 4HL,200004136811,wlbalbardie-ps@westlothian.org.uk,01506 652155,http://www.balbardieprimary.westlothian.org.uk/,No,Yes,No,No,No,Yes,Non-denominational
5340926,Perth & Kinross,Local Authority,Balbeggie Primary School,Main Street,Balbeggie,PERTH,PH2 6EZ,124060813,Balbeggie@pkc.gov.uk,01738 454490,http://www.balbeggie.pkc.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5401127,Fife,Local Authority,Balcurvie Primary School,Balcurvie Road,Windygates,LEVEN,KY8 5DY,320180521,Balcurvieps.enquiries@fife.gov.uk,01334 659449,http://www.fifedirect.org.uk/balcurvieps,Yes,Yes,No,No,No,No,Non-denominational
8350027,East Dunbartonshire,Local Authority,Baldernock Primary School,Balmore,Torrance,NR GLASGOW,G64 4AS,132048168,office@baldernock.e-dunbarton.sch.uk,01360 620317,http://www.baldernock.e-dunbarton.sch.uk,No,Yes,No,No,No,No,Non-denominational
5331137,Dundee City,Local Authority,Baldragon Academy,69 Harestane Road,Dundee,,DD3 0LF,9059027756,baldragon@dundeecity.gov.uk,01382 436170,http://baldragon.ea.dundeecity.sch.uk/,No,No,Yes,No,No,No,Non-denominational
5541638,Edinburgh City,Local Authority,Balerno Community High School,5 Bridge Road,Balerno,EDINBURGH,EH14 7AQ,906027510,admin@balernochs.edin.sch.uk,0131 477 7788,http://www.balernochs.edin.sch.uk,No,No,Yes,No,No,No,Non-denominational
5726034,Stirling,Local Authority,Balfron High School,Roman Road,Balfron,,G63 0PW,122008474,balfronhs@stirling.gov.uk,01360 440469,https://blogs.glowscotland.org.uk/st/balfronhighschool/,No,No,Yes,No,No,No,Non-denominational
5722527,Stirling,Local Authority,Balfron Primary School,Moor Road,Balfron,,G63 0PD,122009140,balfps@stirling.gov.uk,01360 440027,https://blogs.glowscotland.org.uk/st/balfronprimary/,Yes,Yes,No,No,No,No,Non-denominational
5521025,Edinburgh City,Local Authority,Balgreen Primary School,171 Balgreen Road,Edinburgh,,EH11 3AT,906015381,admin@balgreen.edin.sch.uk,0131 337 6066,http://schools-online.org/cgi-bin/WebObjects/SchoolWebs.woa/12/wo/dVCWjxcpgJy0ZyGZnjYlsg/4.15.2.2.4.5.3.2.1.1,No,Yes,No,No,No,No,Non-denominational
5347327,Perth & Kinross,Local Authority,Balhousie Primary School,Dunkeld Road,Perth,,PH1 5DH,124038733,balhousie@pkc.gov.uk,01738 472222,http://www.balhousieprimary.weebly.com,Yes,Yes,No,No,No,No,Non-denominational
8324123,East Dunbartonshire,Local Authority,Baljaffray Primary School,Grampian Way,Bearsden,,G61 4RA,132015465,office@baljaffray.e-dunbarton.sch.uk,0141 955 2241,http://www.baljaffray.e-dunbarton.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5130328,Highland,Local Authority,Ballachulish Primary School,Ballachulish,,,PH49 4JQ,130107856,ballachulish.primary@highland.gov.uk,01855 811373,http://ballachulish.edublogs.org,Yes,Yes,No,No,No,No,Non-denominational
8232229,South Ayrshire,Local Authority,Ballantrae Primary School,6 The Vennel,Ballantrae,GIRVAN,KA26 0NH,141055138,ballantrae.mail@south-ayrshire.gov.uk,01465 716803,http://www.ballantrae.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5256224,Aberdeenshire,Local Authority,Ballater School,Monaltrie Crescent,Ballater,ABERDEENSHIRE,AB35 5RN,151086444,ballater.sch@aberdeenshire.gov.uk,01339 267715,http://www.ballater.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5137721,Highland,Local Authority,Balloch Primary,Culloden Road,Balloch,INVERNESS,IV2 7HQ,130103500,balloch.primary@highland.gov.uk,01463 790287,http://www.ballochprimary.org/,Yes,Yes,No,No,No,No,Non-denominational
1004581,West Dunbartonshire,Local Authority,Balloch Primary School,Balloch Campus,Carrochan Road,BALLOCH,G83 8FA,129056599,SchoolOffice.Balloch@west-dunbarton.gov.uk,01389 773951,https://www.west-dunbarton.gov.uk/schools-and-learning/schools/school-search/balloch-primary-school/,Yes,Yes,No,No,No,No,Non-denominational
5321220,Dundee City,Local Authority,Ballumbie Primary School,70 Lothian Crescent,Dundee,,DD4 0HU,9059102072,ballumbie.primary@dundeecity.gov.uk,01382 438617,http://ballumbieprimary.ea.dundeecity.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8358427,North Lanarkshire,Local Authority,Balmalloch Primary School,Kingsway,Balmalloch,KILSYTH,G65 9UJ,118014048,ht@balmalloch.n-lanark.sch.uk,01236 632058,http://www.balmalloch.n-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5224225,Aberdeenshire,Local Authority,Balmedie School,Forsyth Road,Balmedie,ABERDEENSHIRE,AB23 8YW,151085109,balmedie.sch@aberdeenshire.gov.uk,01358 742474,http://www.balmedie.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5420520,Fife,Local Authority,Balmerino Primary School,Main Road,Gauldry,NEWPORT-ON-TAY,DD6 8RP,320176374,balmerinops.enquiries@fife.gov.uk,01334 659450,http://www.fifedirect.org.uk/balmerinops,Yes,Yes,No,No,No,No,Non-denominational
5618320,Scottish Borders,Local Authority,Balmoral Primary School,Balmoral Avenue,Galashiels,,TD1 1JJ,116006771,balmoralps@scotborders.gov.uk,01896 753400,https://www.scotborders.gov.uk/directory_record/20090/balmoral_primary_school,Yes,Yes,No,No,No,No,Non-denominational
8340226,East Dunbartonshire,Local Authority,Balmuildy Primary School,Stirling Drive,Bishopbriggs,,G64 3AJ,132008270,office@balmuildy.e-dunbarton.sch.uk,0141 955 2276,http://www.balmuildy.e-dunbarton.sch.uk,No,Yes,No,No,No,No,Non-denominational
5420628,Fife,Local Authority,Balmullo Primary School,Hayston Park,Balmullo,LEUCHARS ST ANDREWS,KY16 0DH,320174643,balmullops.enquiries@fife.gov.uk,01334 659451,http://www.fifedirect.org.uk/balmullops,Yes,Yes,No,No,No,No,Non-denominational
5137829,Highland,Local Authority,Balnain Primary School,Inverness,,,IV63 6TJ,130111600,balnain.primary@highland.gov.uk,01456 476262,https://www.highland.gov.uk/directory_record/521577/balnain_primary,No,Yes,No,No,No,No,Non-denominational
8405921,Glasgow City,Local Authority,Balornock Primary School,422 Broomfield Road,,GLASGOW,G21 3UT,906700142890,headteacher@balornock-pri.glasgow.sch.uk,0141 558 5224,https://blogs.glowscotland.org.uk/gc/balornockprimary/,No,Yes,No,No,No,No,Non-denominational
6103138,Shetland Islands,Local Authority,Baltasound Junior High School,Baltasound,Unst,SHETLAND,ZE2 9DY,30100006371,baltasound@shetland.gov.uk,01595 807020,http://www.baltasound.shetland.sch.uk/,Yes,Yes,Yes,No,No,No,Non-denominational
5406838,Fife,Local Authority,Balwearie High School,Balwearie Gardens,Kirkcaldy,,KY2 5LY,320181257,balweariehs.enquiries@fife.gov.uk,01592 583402,http://www.balweariehigh.co.uk,No,No,Yes,No,No,Yes,Non-denominational
5133424,Highland,Local Authority,Banavie Primary School,Tomonie,Fort William,,PH33 7LX,130110671,banavie.primary@highland.gov.uk,01397 772402,http://banavieprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5251834,Aberdeenshire,Local Authority,Banchory Academy,Schoolhill,Banchory,KINCARDINESHIRE,AB31 5TQ,151143927,banchory.aca@aberdeenshire.gov.uk,01330 700450,https://banchoryacademy.aberdeenshire.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5257824,Aberdeenshire,Local Authority,Banchory Primary School,Arbeadie Road,Banchory,KINCARDINESHIRE,AB31 4EH,151086438,banchory.sch@aberdeenshire.gov.uk,01330 700370,http://www.banchory-pri.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5702127,Clackmannanshire,Local Authority,Banchory Primary School,Alloa Road,Tullibody,,FK10 2TF,35020043,banchory@edu.clacks.gov.uk,01259 722606,http://banchoryps.co.uk/,Yes,Yes,No,No,No,No,Non-denominational
5249023,Aberdeenshire,Local Authority,Banchory-Devenick School,Banchory-Devenick,Aberdeen,,AB12 5XQ,151125388,banchorydev.sch@aberdeenshire.gov.uk,01224 875237,http://www.banchory-devenick.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5213231,Aberdeenshire,Local Authority,Banff Academy,Bellevue Road,Banff,ABERDEENSHIRE,AB45 1BY,151085115,banff.aca@aberdeenshire.gov.uk,01261 455600,http://www.banffacademy.aberdeenshire.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5212324,Aberdeenshire,Local Authority,Banff Primary School,Academy Drive,Banff,ABERDEENSHIRE,AB45 1BL,151085122,banff.sch@aberdeenshire.gov.uk,01261  455755,http://www.banff-pri.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
8406022,Glasgow City,Local Authority,Bankhead Primary School,66 Caldwell Avenue,Knightswood,GLASGOW,G13 3AS,906700019377,headteacher@bankhead-pri.glasgow.sch.uk,0141 959 3531,http://www.bankhead-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8456720,South Lanarkshire,Local Authority,Bankhead Primary School,Bankhead Road,,RUTHERGLEN,G73 2BQ,484177331,office@bankhead-pri.s-lanark.sch.uk,0141 6476967,http://www.bankhead-pri.s-lanark.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5740428,Falkirk,Local Authority,Bankier Primary School,Bankier Road,Banknock,BONNYBRIDGE,FK4 1TF,136000685,bankierprimaryschool@falkirk.gov.uk,01324 840206,http://www.bankier.falkirk.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5502721,West Lothian,Local Authority,Bankton Primary School,Kenilworth Rise,Dedridge,LIVINGSTON,EH54 6JL,200004104364,wlbankton-ps@westlothian.org.uk,01506 413001,http://www.banktonprimary.westlothian.org.uk,Yes,Yes,No,No,No,No,Non-denominational
8458138,Glasgow City,Local Authority,Bannerman High School,119 Glasgow Road,,GLASGOW,G69 7NS,906700136494,headteacher@bannermanhigh.glasgow.sch.uk,0141 582 0020,http://www.bannermanhigh.glasgow.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5726131,Stirling,Local Authority,Bannockburn High School,Bannockburn Road,Bannockburn,STIRLING,FK7 0HQ,122025192,bannockburnhs@stirling.gov.uk,01786 813519,http://www.bannockburnhigh.org/,No,No,Yes,No,No,No,Non-denominational
5723124,Stirling,Local Authority,Bannockburn Primary School,Quakerfield,Bannockburn,,FK7 8JA,122031736,bannps@stirling.gov.uk,01786 813274,https://bannockburnprimary.com/,Yes,Yes,No,No,No,Yes,Non-denominational
5742226,Falkirk,Local Authority,Bantaskin Primary School,Bantaskine Road,Falkirk,,FK1 5HT,136011820,bantaskinprimaryschool@falkirk.gov.uk,01324 508500,http://www.bantaskin.falkirk.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8358028,North Lanarkshire,Local Authority,Banton Primary School,Lammerknowes Road,Banton,KILSYTH,G65 0QT,118030338,ht@banton.n-lanark.sch.uk,01236 856491,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5756,No,Yes,No,No,No,No,Non-denominational
8235228,South Ayrshire,Local Authority,Barassie Primary School,30 Burnfoot Avenue,Troon,,KA10 6RQ,141009929,barassie.mail@south-ayrshire.gov.uk,01292 690072,http://www.ayr.sayr.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8101221,Argyll & Bute,Local Authority,Barcaldine Primary School,Barcaldine,By Oban,ARGYLL,PA37 1SG,125065878,enquiries-barcaldine@argyll-bute.gov.uk,01631 720391,http://www.barcaldine.argyll-bute.sch.uk,No,Yes,No,No,No,No,Non-denominational
8621829,Renfrewshire,Local Authority,Bargarran Primary School,Barrhill Road,,ERSKINE,PA8 6BX,123007665,bargarranenquiries@renfrewshire.gov.uk,0300 300 1447,http://www.bargarran.renfrewshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8501726,North Lanarkshire,Local Authority,Bargeddie Primary School,Langmuir Road,Bargeddie,GLASGOW,G69 7RS,118181183,ht@bargeddie.n-lanark.sch.uk,01236 757624,http://www.bargeddie.n-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8406324,Glasgow City,Local Authority,Barmulloch Primary School,305 Forge Street,,GLASGOW,G21 2AH,906700173011,headteacher@barmulloch-pri.glasgow.sch.uk,0141 770 7889,http://www.barmulloch-pri.glasgow.sch.uk,No,Yes,No,No,No,Yes,Non-denominational
5323622,Dundee City,Local Authority,Barnhill Primary School,Falkland Crescent,Broughty Ferry,DUNDEE,DD5 3SQ,9059008465,barnhill@dundeecity.gov.uk,01382 436993,http://barnhill.ea.dundeecity.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8232326,South Ayrshire,Local Authority,Barr Primary School,Changue Road,Barr,GIRVAN,KA26 9TT,141052945,barr.mail@south-ayrshire.gov.uk,01465 716804,http://www.barr.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8627630,East Renfrewshire,Local Authority,Barrhead High School,Aurs Road,Barrhead,GLASGOW,G78 2SJ,131048019,headteacher@barrhead.e-renfrew.sch.uk,0141 5772100,http://www.barrhead.e-renfrew.sch.uk/,No,No,Yes,No,No,No,Non-denominational
8232423,South Ayrshire,Local Authority,Barrhill Primary School,Main Street,Barhill,,KA26 0PP,141054197,barrhill.mail@south-ayrshire.gov.uk,01465 716805,http://www.barrhill.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8633223,Renfrewshire,Local Authority,Barsail Primary School,Park Moor,,ERSKINE,PA8 7HL,123011636,barsailenquiries@renfrewshire.gov.uk,0300 300 0146,http://www.barsail.renfrewshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5224322,Aberdeenshire,Local Authority,Barthol Chapel School,St Katherines,Inverurie,ABERDEENSHIRE,AB51 8TD,151118657,bartholchapel.sch@aberdeenshire.gov.uk,01651 267440,http://www.bartholchapel.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5509432,West Lothian,Local Authority,Bathgate Academy,Edinburgh Road,Bathgate,WEST LOTHIAN,EH48 1LF,200004140932,wlbathgate-ac@westlothian.org.uk,01506 653725,http://www.bathgateacademy.westlothian.org.uk,No,No,Yes,No,No,No,Non-denominational
8406529,Glasgow City,Local Authority,Battlefield Primary School,44 Carmichael Place,,GLASGOW,G42 9SY,906700383213,headteacher@battlefield-pri.glasgow.sch.uk,0141 632 2162,http://www.battlefield-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5743524,Falkirk,Local Authority,Beancross Primary School,Kenilworth Street,Grangemouth,,FK3 8QS,136044697,beancrossprimaryschool@falkirk.gov.uk,01324 508720,http://www.beancross.falkirk.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8325634,East Dunbartonshire,Local Authority,Bearsden Academy,St Andrew's Way,Bearsden,,G61 3AX,132053068,office@bearsdenacademy.e-dunbarton.sch.uk,0141 955 2344,http://www.bearsdenacademy.e-dunbarton.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
8324026,East Dunbartonshire,Local Authority,Bearsden Primary School,Roman Road,Bearsden,,G61 2SY,132036521,office@bearsden.e-dunbarton.sch.uk,0141 955 378,http://www.bearsden.e-dunbarton.sch.uk,No,Yes,No,No,No,No,Non-denominational
